Day,Treatment,Group,VPD,Sugar,Time,a,da,di,Pdi,Pda,gsw
12,0 mM,a,Low VPD,Sucrose,20,3.527898197,397.5393535,193.0555508,18.67600387,38.45756558,0.028740812
12,0 mM,a,Low VPD,Sucrose,21,3.599198621,397.4684502,206.7062355,19.99536068,38.44840482,0.031557366
12,0 mM,a,Low VPD,Sucrose,22,3.729912663,397.3934179,187.9427555,18.17614107,38.43233439,0.029636121
12,0 mM,a,Low VPD,Sucrose,23,3.750969457,397.3755147,186.1954785,18.00700199,38.43026554,0.029544906
12,0 mM,a,Low VPD,Sucrose,24,3.875889669,397.298063,185.4255752,17.93212927,38.42188552,0.030425688
12,0 mM,a,Low VPD,Sucrose,25,3.962062959,397.2585469,179.4813179,17.35748001,38.41852383,0.030217263
12,0 mM,a,Low VPD,Sucrose,26,4.010300122,397.2009339,186.1872588,18.00583824,38.412595,0.031618041
12,0 mM,a,Low VPD,Sucrose,27,4.041795109,397.1585791,199.1509304,19.25843946,38.40632044,0.034077676
12,0 mM,a,Low VPD,Sucrose,28,4.128472188,397.1221597,183.2556912,17.72153963,38.40326075,0.032097195
12,0 mM,a,Low VPD,Sucrose,29,4.181380328,397.0729661,196.3349613,18.9841502,38.39404241,0.03475737
12,0 mM,a,Low VPD,Sucrose,30,4.249866799,397.0200306,185.6113136,17.94809784,38.39073284,0.033451011
12,0 mM,a,Low VPD,Sucrose,31,4.320871721,396.977837,180.3937499,17.44289596,38.38516085,0.033156394
12,0 mM,a,Low VPD,Sucrose,32,4.418852331,396.919837,198.6313035,19.20661207,38.38008007,0.037216047
12,0 mM,a,Low VPD,Sucrose,33,4.453382597,396.8586112,184.0427363,17.79601369,38.37424621,0.0348148
12,0 mM,a,Low VPD,Sucrose,34,4.564677856,396.810966,207.9988118,20.11291102,38.3705252,0.040495463
12,0 mM,a,Low VPD,Sucrose,35,4.599140458,396.7910627,185.825867,17.96973397,38.37049145,0.036294065
12,0 mM,a,Low VPD,Sucrose,36,4.735793427,396.6916756,179.6693133,17.37441377,38.36094869,0.036278931
12,0 mM,a,Low VPD,Sucrose,37,4.857954118,396.6351594,176.1270625,17.03327859,38.35865468,0.036597799
12,0 mM,a,Low VPD,Sucrose,38,4.886703971,396.5954175,186.0656737,17.99625152,38.35866521,0.038655346
12,0 mM,a,Low VPD,Sucrose,39,5.010639024,396.5242561,177.1001689,17.12895446,38.35143674,0.037950025
12,0 mM,a,Low VPD,Sucrose,40,5.135161257,396.4239012,188.834968,18.26012482,38.33373657,0.041239038
12,0 mM,a,Low VPD,Sucrose,41,5.162136981,396.3992238,181.0891171,17.51148516,38.33217168,0.039893743
12,0 mM,a,Low VPD,Sucrose,42,5.359441134,396.2802237,175.1886234,16.94133871,38.3216522,0.040285426
12,0 mM,a,Low VPD,Sucrose,43,5.412132034,396.217514,175.6054597,16.98206516,38.31652871,0.040773942
12,0 mM,a,Low VPD,Sucrose,44,5.48369953,396.1688043,185.1787711,17.90858069,38.31336043,0.043302961
12,0 mM,a,Low VPD,Sucrose,45,5.608179189,396.0869333,176.7474497,17.09445146,38.30826904,0.042516411
12,0 mM,a,Low VPD,Sucrose,46,5.674897152,396.026643,190.3800757,18.41312929,38.30279902,0.046047261
12,0 mM,a,Low VPD,Sucrose,47,5.76283099,395.9846752,180.131774,17.42215906,38.29922863,0.044437235
12,0 mM,a,Low VPD,Sucrose,48,5.816609626,395.8887074,200.083148,19.35225833,38.29078367,0.049718532
12,0 mM,a,Low VPD,Sucrose,49,5.977179226,395.8462235,180.9970936,17.50546206,38.28498519,0.046330382
12,0 mM,a,Low VPD,Sucrose,50,6.052689712,395.7587718,179.2304924,17.3347485,38.27685058,0.046533312
12,0 mM,a,Low VPD,Sucrose,51,6.183339042,395.7074492,176.1843783,17.03979435,38.27112042,0.046858722
12,0 mM,a,Low VPD,Sucrose,52,6.250785583,395.6386105,184.3055308,17.82548856,38.26500213,0.049311001
12,0 mM,a,Low VPD,Sucrose,53,6.354388046,395.5762233,178.22615,17.23841612,38.26098217,0.048669989
12,0 mM,a,Low VPD,Sucrose,54,6.40771779,395.5366427,191.9491704,18.56574348,38.25716897,0.052584581
12,0 mM,a,Low VPD,Sucrose,55,6.452356611,395.4921265,184.7026003,17.86480148,38.25278215,0.051051463
12,0 mM,a,Low VPD,Sucrose,56,6.55439913,395.4225458,181.5860148,17.56386459,38.24715278,0.051083243
12,0 mM,a,Low VPD,Sucrose,57,6.646880503,395.3658684,180.0736231,17.41779162,38.24213781,0.051436598
12,0 mM,a,Low VPD,Sucrose,58,6.754216838,395.3077393,179.0736414,17.32036704,38.23496906,0.05202766
12,0 mM,a,Low VPD,Sucrose,59,6.791809831,395.2598361,186.5849973,18.04695498,38.23049317,0.054323406
12,0 mM,a,Low VPD,Sucrose,60,6.859624435,395.233578,181.0134409,17.50668545,38.2249511,0.053370619
12,0 mM,a,Low VPD,Sucrose,61,6.912854123,395.1876102,192.1201502,18.58066413,38.22008389,0.056916048
12,0 mM,a,Low VPD,Sucrose,62,6.985020759,395.0944812,182.9673158,17.6930966,38.20597569,0.05492042
12,0 mM,a,Low VPD,Sucrose,63,7.080011573,395.0789005,180.7452026,17.47928614,38.20680743,0.055065869
12,0 mM,a,Low VPD,Sucrose,64,7.079336309,395.0459973,194.859847,18.8455217,38.20616728,0.059177335
12,0 mM,a,Low VPD,Sucrose,65,7.174593146,395.0001585,184.0199523,17.79772174,38.20293842,0.056742809
12,0 mM,a,Low VPD,Sucrose,66,7.205273052,394.9501908,192.5158119,18.61953963,38.19837266,0.059529154
12,0 mM,a,Low VPD,Sucrose,67,7.298494054,394.9091262,185.2288911,17.91539587,38.19573332,0.058105789
12,0 mM,a,Low VPD,Sucrose,68,7.225927522,394.9135456,208.23165,20.14113087,38.19786955,0.065056023
12,0 mM,a,Low VPD,Sucrose,69,7.318950746,394.8448681,190.8698118,18.46097733,38.18949729,0.059996527
12,0 mM,a,Low VPD,Sucrose,70,7.452424336,394.8268036,186.7120026,18.05938534,38.18891816,0.059814432
12,0 mM,a,Low VPD,Sucrose,71,7.491707822,394.763739,186.2829674,18.01750123,38.18199941,0.060017245
12,0 mM,a,Low VPD,Sucrose,72,7.482709866,394.7592552,187.5199768,18.13747146,38.18225046,0.060320364
12,0 mM,a,Low VPD,Sucrose,73,7.586973718,394.7007067,189.6803516,18.34682729,38.17741606,0.061868167
12,0 mM,a,Low VPD,Sucrose,74,7.600552355,394.6706422,208.4551409,20.1620718,38.17309466,0.068639587
12,0 mM,a,Low VPD,Sucrose,75,7.660758766,394.6488357,191.5253144,18.52373011,38.16920257,0.063101251
12,0 mM,a,Low VPD,Sucrose,76,7.672291433,394.6262874,190.6700534,18.4415759,38.16818899,0.062919556
12,0 mM,a,Low VPD,Sucrose,77,7.76005944,394.6095776,189.3778085,18.31742241,38.16830692,0.06322281
12,0 mM,a,Low VPD,Sucrose,78,7.828849726,394.5606744,187.6514109,18.1518831,38.16661545,0.0632387
12,0 mM,a,Low VPD,Sucrose,79,7.835056505,394.5536421,188.3538892,18.2200304,38.16634414,0.063515856
12,0 mM,a,Low VPD,Sucrose,80,7.913120188,394.5227066,189.798708,18.36157751,38.16706306,0.064645876
12,0 mM,a,Low VPD,Sucrose,81,7.920832324,394.5034485,188.7810836,18.26319046,38.16532611,0.064374943
12,0 mM,a,Low VPD,Sucrose,82,7.814262136,394.5409002,198.7668858,19.22985191,38.17015623,0.066925747
12,0 mM,a,Low VPD,Sucrose,83,7.90961493,394.508126,192.1798808,18.59203216,38.16584615,0.065427744
12,0 mM,a,Low VPD,Sucrose,84,7.893855441,394.4728679,192.5569489,18.62778734,38.16095309,0.065433749
12,0 mM,a,Low VPD,Sucrose,85,7.914952686,394.4902228,197.7125923,19.12582592,38.16120785,0.067426798
12,0 mM,a,Low VPD,Sucrose,86,7.899288995,394.4653841,198.3930312,19.19035785,38.15623882,0.067560346
12,0 mM,a,Low VPD,Sucrose,87,7.994664209,394.458384,191.3471833,18.50821949,38.1543236,0.065867889
12,0 mM,a,Low VPD,Sucrose,88,7.938620059,394.4617066,193.4246829,18.70980281,38.15594078,0.066113509
12,0 mM,a,Low VPD,Sucrose,89,7.949840724,394.4804163,193.4804849,18.71615124,38.159689,0.066220138
12,0 mM,a,Low VPD,Sucrose,90,7.899047762,394.4910292,194.2465989,18.78934139,38.15884892,0.066055542
12,0 mM,a,Low VPD,Sucrose,91,7.872123104,394.5192873,194.6368817,18.82573492,38.1588292,0.06595178
12,0 mM,a,Low VPD,Sucrose,92,7.859410964,394.497997,198.4010042,19.18913507,38.15542859,0.067194478
12,0 mM,a,Low VPD,Sucrose,93,7.836594914,394.5095776,197.1273048,19.06601491,38.15669015,0.066534726
12,0 mM,a,Low VPD,Sucrose,94,7.91022321,394.5123518,194.4815957,18.80993303,38.15657153,0.066224955
12,0 mM,a,Low VPD,Sucrose,95,7.753763177,394.5215776,208.0182434,20.11921588,38.15754166,0.069910081
12,0 mM,a,Low VPD,Sucrose,96,7.874617807,394.5176744,196.3652854,18.9923492,38.15754613,0.066591987
12,0 mM,a,Low VPD,Sucrose,97,7.807361488,394.5429002,196.923518,19.04551453,38.15832976,0.066205633
12,0 mM,a,Low VPD,Sucrose,98,7.835669771,394.5505131,195.2212352,18.87990943,38.15710901,0.06584112
12,0 mM,a,Low VPD,Sucrose,99,7.792637633,394.5566099,195.5599322,18.91151918,38.155387,0.065591371
12,0 mM,a,Low VPD,Sucrose,100,7.793447513,394.5562551,208.1090025,20.12484477,38.15492503,0.070306348
12,0 mM,a,Low VPD,Sucrose,101,7.754230478,394.5696099,195.4149613,18.89602624,38.15366875,0.06521994
12,0 mM,a,Low VPD,Sucrose,102,7.8046292,394.6048034,195.1183808,18.86756217,38.15750536,0.065528941
12,0 mM,a,Low VPD,Sucrose,103,7.671187257,394.6179002,197.770045,19.12467647,38.16017572,0.06531309
12,0 mM,a,Low VPD,Sucrose,104,7.661485687,394.6313841,197.7818452,19.12592007,38.16168416,0.065228144
12,0 mM,a,Low VPD,Sucrose,105,7.715871617,394.614868,195.4332492,18.89879281,38.16006057,0.064879397
12,0 mM,a,Low VPD,Sucrose,106,7.680906209,394.6641906,195.287833,18.88506553,38.16550672,0.06451528
12,0 mM,a,Low VPD,Sucrose,107,7.630904928,394.6794164,196.1410307,18.96761375,38.16706121,0.064376749
12,0 mM,a,Low VPD,Sucrose,108,7.600156921,394.7251583,196.7067472,19.0228418,38.17253015,0.064292314
12,0 mM,a,Low VPD,Sucrose,109,7.567196223,394.7198358,200.1352707,19.35471632,38.17263404,0.065211748
12,0 mM,a,Low VPD,Sucrose,110,7.553328427,394.7502874,197.9694806,19.14567564,38.17639435,0.064319605
12,0 mM,a,Low VPD,Sucrose,111,7.500922493,394.7738035,198.3520916,19.18246661,38.17824779,0.063996023
12,0 mM,a,Low VPD,Sucrose,112,7.517231019,394.7612551,197.5699134,19.10657506,38.17653926,0.06386917
12,1 mM,b,Low VPD,Sucrose,2,-0.695545726,400.3665487,450.9828481,43.42689483,38.55285423,0.018293598
12,1 mM,b,Low VPD,Sucrose,3,-0.564636624,400.3348067,456.5128984,43.95873494,38.54921015,0.013576203
12,1 mM,b,Low VPD,Sucrose,4,-0.538026801,400.3142905,454.4923889,43.76371809,38.546832,0.013340688
12,1 mM,b,Low VPD,Sucrose,5,-0.532983458,400.3111292,454.9721119,43.80632989,38.54337646,0.013116078
12,1 mM,b,Low VPD,Sucrose,6,-0.544589916,400.3022905,442.8867627,42.64352211,38.54325985,0.01650328
12,1 mM,b,Low VPD,Sucrose,7,-0.537637428,400.2761292,446.4169747,42.98148936,38.53900089,0.015247948
12,1 mM,b,Low VPD,Sucrose,8,-0.429930298,400.2917421,440.1465485,42.37754247,38.54030063,0.013736439
12,1 mM,b,Low VPD,Sucrose,9,-0.242559534,400.1357098,421.5486024,40.58489243,38.52335092,0.012080141
12,1 mM,b,Low VPD,Sucrose,10,0.562862193,399.6065482,309.9382778,29.83913664,38.47189989,0.011213538
12,1 mM,b,Low VPD,Sucrose,11,1.499101989,398.9720962,190.5339092,18.3430541,38.40978635,0.011966814
12,1 mM,b,Low VPD,Sucrose,12,1.603002757,398.876451,182.1009056,17.53098376,38.40011975,0.012279532
12,1 mM,b,Low VPD,Sucrose,13,1.794907554,398.7731283,169.3562974,16.30398631,38.3900199,0.012957415
12,1 mM,b,Low VPD,Sucrose,14,1.833147984,398.7280961,167.3454918,16.11078242,38.38658293,0.013116259
12,1 mM,b,Low VPD,Sucrose,15,1.87521142,398.6983541,157.8396942,15.19520941,38.38264521,0.012864931
12,1 mM,b,Low VPD,Sucrose,16,1.893978159,398.6410638,157.6885225,15.18103665,38.37809184,0.012987768
12,1 mM,b,Low VPD,Sucrose,17,2.02968563,398.553354,183.5127611,17.66685645,38.36891153,0.015686512
12,1 mM,b,Low VPD,Sucrose,18,2.248653708,398.4736765,148.6425929,14.30949511,38.36018338,0.014853372
12,1 mM,b,Low VPD,Sucrose,19,2.301332904,398.3988056,147.5319562,14.20206973,38.3516071,0.015135338
12,1 mM,b,Low VPD,Sucrose,20,2.437532204,398.2952894,140.2344849,13.49930129,38.34084116,0.015565924
12,1 mM,b,Low VPD,Sucrose,21,2.540530979,398.2238377,135.6174548,13.05489901,38.33409195,0.015931629
12,1 mM,b,Low VPD,Sucrose,22,2.611618774,398.1654506,167.6829326,16.14222365,38.32993409,0.018772877
12,1 mM,b,Low VPD,Sucrose,23,2.7766952,398.090386,138.5644318,13.33959423,38.32415105,0.017631619
12,1 mM,b,Low VPD,Sucrose,24,2.770408426,398.0358699,142.769937,13.74472674,38.31965173,0.01789717
12,1 mM,b,Low VPD,Sucrose,25,2.968570827,397.9337085,169.9568086,16.36230504,38.3103965,0.021591631
12,1 mM,b,Low VPD,Sucrose,26,3.100906406,397.8699665,142.0422063,13.67466487,38.30367464,0.019992962
12,1 mM,b,Low VPD,Sucrose,27,3.203836203,397.7816117,137.2219892,13.20998822,38.29335542,0.020266304
12,1 mM,b,Low VPD,Sucrose,28,3.370780844,397.6788697,133.2025398,12.82348378,38.2847695,0.020994533
12,1 mM,b,Low VPD,Sucrose,29,3.424831049,397.6156116,137.9340458,13.27899475,38.27869753,0.021742256
12,1 mM,b,Low VPD,Sucrose,30,3.63801769,397.4811599,131.15953,12.62716134,38.26682465,0.022498478
12,1 mM,b,Low VPD,Sucrose,31,3.826035437,397.4002566,134.9832559,12.99539105,38.2593508,0.024032603
12,1 mM,b,Low VPD,Sucrose,32,4.003992517,397.2847081,128.4485303,12.36572656,38.24655724,0.024526537
12,1 mM,b,Low VPD,Sucrose,33,3.983368038,397.2152565,157.3382113,15.14632198,38.23832828,0.02748751
12,1 mM,b,Low VPD,Sucrose,34,4.212147212,397.0861919,141.1404432,13.58640871,38.22416293,0.02716488
12,1 mM,b,Low VPD,Sucrose,35,4.415591317,396.9944176,134.6987479,12.96545085,38.21276507,0.027761389
12,1 mM,b,Low VPD,Sucrose,36,4.391659418,396.9070628,143.4812158,13.81015334,38.20254358,0.02861944
12,1 mM,b,Low VPD,Sucrose,37,4.696522988,396.7739336,134.3116524,12.92717788,38.18854972,0.029512289
12,1 mM,b,Low VPD,Sucrose,38,4.765565722,396.7023852,138.8266938,13.36092783,38.17934285,0.030503452
12,1 mM,b,Low VPD,Sucrose,39,4.874067059,396.576611,155.1522668,14.93199826,38.16690137,0.033429277
12,1 mM,b,Low VPD,Sucrose,40,5.078991194,396.4889658,143.8767243,13.84723161,38.15957422,0.033226347
12,1 mM,b,Low VPD,Sucrose,41,5.252612058,396.3705786,141.5994947,13.62793032,38.14781005,0.034060948
12,1 mM,b,Low VPD,Sucrose,42,5.383290827,396.2576753,146.4935048,14.09927355,38.13783669,0.035643329
12,1 mM,b,Low VPD,Sucrose,43,5.506560952,396.1894495,149.8108664,14.41882191,38.13198103,0.03698933
12,1 mM,b,Low VPD,Sucrose,44,5.684288464,396.058772,146.3398487,14.08418649,38.11788557,0.037651793
12,1 mM,b,Low VPD,Sucrose,45,5.844664127,395.9518687,146.1695595,14.06710956,38.10573375,0.03870747
12,1 mM,b,Low VPD,Sucrose,46,5.951414067,395.8366106,159.1971731,15.32037528,38.09342406,0.041718477
12,1 mM,b,Low VPD,Sucrose,47,6.164778807,395.7397395,152.9043812,14.71451857,38.08340678,0.042065824
12,1 mM,b,Low VPD,Sucrose,48,6.317543819,395.6340943,153.1402831,14.73678708,38.07212114,0.043175647
12,1 mM,b,Low VPD,Sucrose,49,6.485266748,395.4890942,154.375316,14.85450244,38.055266,0.044592667
12,1 mM,b,Low VPD,Sucrose,50,6.625132791,395.3915136,156.8060961,15.08818995,38.04534651,0.04606476
12,1 mM,b,Low VPD,Sucrose,51,6.827284951,395.2493844,170.74028,16.42894133,38.03161707,0.050610928
12,1 mM,b,Low VPD,Sucrose,52,7.020847034,395.1388037,161.5432897,15.54430092,38.02173698,0.049926765
12,1 mM,b,Low VPD,Sucrose,53,7.128717711,395.0197392,164.1083173,15.79144924,38.01107866,0.051317026
12,1 mM,b,Low VPD,Sucrose,54,7.297492437,394.8879004,176.3853898,16.97222502,37.99706037,0.055691702
12,1 mM,b,Low VPD,Sucrose,55,7.60415092,394.7264164,167.5745422,16.1243625,37.98137679,0.055720874
12,1 mM,b,Low VPD,Sucrose,56,7.677372463,394.6229648,172.7283613,16.62041721,37.97175093,0.057662496
12,1 mM,b,Low VPD,Sucrose,57,7.913858246,394.5109969,173.0377209,16.65000302,37.96056292,0.05956945
12,1 mM,b,Low VPD,Sucrose,58,8.150623858,394.3586097,172.4572031,16.59397695,37.9455167,0.06123675
12,1 mM,b,Low VPD,Sucrose,59,8.291354943,394.2426419,175.68926,16.90469697,37.93374958,0.063302953
12,1 mM,b,Low VPD,Sucrose,60,8.460508191,394.1239322,178.0783466,17.13483648,37.92291009,0.065393973
12,1 mM,b,Low VPD,Sucrose,61,8.641406336,393.9812869,184.635425,17.76515021,37.90787571,0.069066124
12,1 mM,b,Low VPD,Sucrose,62,8.745412685,393.8465127,186.8608203,17.97946206,37.89530851,0.070757132
12,1 mM,b,Low VPD,Sucrose,63,8.984430093,393.737932,188.7138593,18.15800368,37.88537231,0.073439171
12,1 mM,b,Low VPD,Sucrose,64,9.174120786,393.6005448,190.2443358,18.30550573,37.87264938,0.075652001
12,1 mM,b,Low VPD,Sucrose,65,9.307187142,393.4967061,193.1479989,18.5845101,37.86186524,0.077975464
12,1 mM,b,Low VPD,Sucrose,66,9.514460719,393.3736737,194.2581835,18.69122926,37.84982124,0.080248344
12,1 mM,b,Low VPD,Sucrose,67,9.735788291,393.2571575,195.8577554,18.84479683,37.8379259,0.082885307
12,1 mM,b,Low VPD,Sucrose,68,9.779979376,393.1619962,206.7424165,19.89187622,37.82837551,0.088504012
12,1 mM,b,Low VPD,Sucrose,69,9.951965627,392.9955768,204.5952172,19.68553354,37.81284681,0.089060639
12,1 mM,b,Low VPD,Sucrose,70,10.20841223,392.8776412,204.8464256,19.70914328,37.80042389,0.091566687
12,1 mM,b,Low VPD,Sucrose,71,10.19052777,392.8004154,214.5797553,20.6455885,37.79292101,0.096788555
12,1 mM,b,Low VPD,Sucrose,72,10.42734011,392.6678347,212.1773477,20.41412528,37.77957665,0.0977241
12,1 mM,b,Low VPD,Sucrose,73,10.60595377,392.5513184,217.8709362,20.96216811,37.76881337,0.102977021
12,1 mM,b,Low VPD,Sucrose,74,10.75244515,392.4563507,218.3414693,21.00801338,37.76070707,0.104766398
12,1 mM,b,Low VPD,Sucrose,75,10.87455522,392.3259635,221.0717494,21.27010286,37.74708267,0.107858718
12,1 mM,b,Low VPD,Sucrose,76,11.10020072,392.2187376,222.4106767,21.39901993,37.73693201,0.111115956
12,1 mM,b,Low VPD,Sucrose,77,11.09556691,392.1393505,229.0728122,22.03923022,37.72795794,0.116025391
12,1 mM,b,Low VPD,Sucrose,78,11.39112999,391.9924149,227.4178507,21.87965359,37.71321479,0.117969735
12,1 mM,b,Low VPD,Sucrose,79,11.50597325,391.9276729,234.8765107,22.59730795,37.70709252,0.125370519
12,1 mM,b,Low VPD,Sucrose,80,11.51757703,391.8336084,234.7623661,22.58642529,37.69820807,0.125469326
12,1 mM,b,Low VPD,Sucrose,81,11.64786923,391.7382858,236.1496879,22.71966604,37.6886504,0.128191114
12,1 mM,b,Low VPD,Sucrose,82,11.82700796,391.6263825,237.2252723,22.8228232,37.67735031,0.131264307
12,1 mM,b,Low VPD,Sucrose,83,11.96672328,391.5431889,242.1906863,23.30164724,37.67114834,0.137702956
12,1 mM,b,Low VPD,Sucrose,84,12.0189667,391.4636727,245.4327857,23.6135237,37.6634144,0.141770376
12,1 mM,b,Low VPD,Sucrose,85,12.08177972,391.3879308,246.4198806,23.70929667,37.65740225,0.143635863
12,1 mM,b,Low VPD,Sucrose,86,12.28954901,391.2873501,246.7361111,23.73926768,37.64700312,0.146588871
12,1 mM,b,Low VPD,Sucrose,87,12.32661425,391.2069952,249.4672008,24.00220629,37.63954126,0.150197804
12,1 mM,b,Low VPD,Sucrose,88,12.43772605,391.1400919,253.0269042,24.34350078,37.63125176,0.15591324
12,1 mM,b,Low VPD,Sucrose,89,12.59011856,391.0746725,255.2206852,24.55534647,37.62615898,0.160777376
12,1 mM,b,Low VPD,Sucrose,90,12.64361618,390.9866725,255.4351911,24.57486868,37.61598428,0.161847468
12,1 mM,b,Low VPD,Sucrose,91,12.67361271,390.9361886,256.4276929,24.669371,37.60962697,0.16359224
12,1 mM,b,Low VPD,Sucrose,92,12.75014131,390.8815757,259.3586273,24.9501107,37.60252236,0.168658121
12,1 mM,b,Low VPD,Sucrose,93,12.85889108,390.8170918,262.1363136,25.21741626,37.59645946,0.174292724
12,1 mM,b,Low VPD,Sucrose,94,12.90092002,390.7684143,262.378365,25.23938818,37.58982071,0.175295109
12,1 mM,b,Low VPD,Sucrose,95,12.91533042,390.6980595,266.3680505,25.62197498,37.58129358,0.18181768
12,1 mM,b,Low VPD,Sucrose,96,13.03452171,390.6715433,265.6214954,25.54883015,37.57678154,0.182349445
12,1 mM,b,Low VPD,Sucrose,97,13.1123835,390.5669304,269.9395981,25.96390932,37.56634608,0.19094355
12,1 mM,b,Low VPD,Sucrose,98,13.11155418,390.5591885,269.157528,25.88709901,37.56329782,0.18958419
12,1 mM,b,Low VPD,Sucrose,99,13.16992802,390.5133174,268.6250629,25.83453985,37.55692694,0.18957549
12,1 mM,b,Low VPD,Sucrose,100,13.24790373,390.4795755,270.1342985,25.97737569,37.55033954,0.19339605
12,1 mM,b,Low VPD,Sucrose,101,13.32064049,390.4452206,271.8505706,26.14070295,37.54456909,0.197676183
12,1 mM,b,Low VPD,Sucrose,102,13.26566481,390.43364,274.5095933,26.39501825,37.54150421,0.20189761
12,1 mM,b,Low VPD,Sucrose,103,13.28650372,390.4009303,274.3786023,26.38020452,37.53520246,0.202023037
12,1 mM,b,Low VPD,Sucrose,104,13.36215771,390.3794142,274.6849656,26.40895964,37.53213858,0.203820378
12,1 mM,b,Low VPD,Sucrose,105,13.41454506,390.3340916,274.9801775,26.43628236,37.52627682,0.205324677
12,1 mM,b,Low VPD,Sucrose,106,13.31405968,390.3519303,278.9372632,26.81631828,37.5274407,0.211851526
12,1 mM,b,Low VPD,Sucrose,107,13.41267751,390.3208012,277.4467127,26.6717334,37.52263722,0.210377654
12,1 mM,b,Low VPD,Sucrose,108,13.4445835,390.2998657,277.1670749,26.64515283,37.52104963,0.210331513
12,1 mM,b,Low VPD,Sucrose,109,13.44152285,390.3133173,277.9275776,26.71640955,37.51973996,0.211839006
12,1 mM,b,Low VPD,Sucrose,110,13.44044973,390.3058335,278.1850908,26.74078909,37.51849513,0.21237896
12,1 mM,b,Low VPD,Sucrose,111,13.46134933,390.2894464,278.345357,26.75479761,37.51496077,0.213093221
12,1 mM,b,Low VPD,Sucrose,112,13.45160061,390.2975754,278.6595836,26.78375906,37.51400216,0.213593559
12,1 mM,b,Low VPD,Sucrose,113,13.44078052,390.2949947,278.8818111,26.80374619,37.51183319,0.213890749
12,1 mM,b,Low VPD,Sucrose,114,13.39588211,390.3119948,279.2926332,26.84205543,37.51182436,0.214020123
